cusip;year;inva;dt_75;dt_76;dt_77;dt_78;dt_79;dt_80;dt_81;dt_82;dt_83;dt_84;dt_85;dt_86;dt_87;vala;debta;cfa;sales
573275;78;0.09192;0;0;0;1;0;0;0;0;0;0;0;0;0;0.35504;0.14716;0.14823;0.890081535111385
573275;79;0.11034;0;0;0;0;1;0;0;0;0;0;0;0;0;0.43481;0.09279;0.16561;0.995114065137875
573275;80;0.13674;0;0;0;0;0;1;0;0;0;0;0;0;0;0.55257;0.06957;0.16664;0.985331630457608
573275;81;0.14311;0;0;0;0;0;0;1;0;0;0;0;0;0;0.7019;0.06949;0.13281;1.01471864708555
573275;82;0.11437;0;0;0;0;0;0;0;1;0;0;0;0;0;0.37505;0.13027;0.11174;0.963645407851846
573275;83;0.06417;0;0;0;0;0;0;0;0;1;0;0;0;0;0.2099;0.47643;0.06475;1.00012532394496
573275;84;0.10534;0;0;0;0;0;0;0;0;0;1;0;0;0;0.37186;0.26048;0.09581;1.18275166361428
573275;85;0.15153;0;0;0;0;0;0;0;0;0;0;1;0;0;0.80618;0.25286;0.23371;2.01000196980608
573275;86;0.12991;0;0;0;0;0;0;0;0;0;0;0;1;0;0.99308;0.15175;0.26877;2.11426095305889
573275;87;0.11852;0;0;0;0;0;0;0;0;0;0;0;0;1;0.94379;0.13802;0.3009;2.11355635008577
576667;74;0.08052;0;0;0;0;0;0;0;0;0;0;0;0;0;0.72708;0.01163;0.20538;1.81412952060555
576667;75;0.09494;1;0;0;0;0;0;0;0;0;0;0;0;0;0.80509;0.00865;0.343;1.99780505067582
576667;76;0.05532;0;1;0;0;0;0;0;0;0;0;0;0;0;0.69837;0.0071;0.2293;1.77000296772269
576667;77;0.05156;0;0;1;0;0;0;0;0;0;0;0;0;0;0.83461;0.00485;0.19784;1.62028468320086
576667;78;0.02645;0;0;0;1;0;0;0;0;0;0;0;0;0;1.0128;0;0.16864;1.40641634410464
576667;79;0.09368;0;0;0;0;1;0;0;0;0;0;0;0;0;0.85122;0;0.12346;1.1345649987221
576667;80;0.0344;0;0;0;0;0;1;0;0;0;0;0;0;0;0.974;0;0.20424;1.34790188448397
576667;81;0.30185;0;0;0;0;0;0;1;0;0;0;0;0;0;1.49459;0;0.10069;1.21274969022155
576667;82;0.29024;0;0;0;0;0;0;0;1;0;0;0;0;0;1.49579;0.10965;-0.08373;1.13802237297873
576667;83;0.09644;0;0;0;0;0;0;0;0;1;0;0;0;0;1.05222;0.31885;0.03369;1.021274278577
576667;84;0.07432;0;0;0;0;0;0;0;0;0;1;0;0;0;1.14062;0.28785;0.12197;1.1313131120231
576667;85;0.05818;0;0;0;0;0;0;0;0;0;0;1;0;0;1.2183;0.24573;0.18394;1.22426106901762
576667;86;0.12485;0;0;0;0;0;0;0;0;0;0;0;1;0;1.20096;0.26888;0.21829;1.34501758106077
576667;87;0.0448;0;0;0;0;0;0;0;0;0;0;0;0;1;1.14074;0.27891;0.16;1.26912960573029
576680;74;0.09167;0;0;0;0;0;0;0;0;0;0;0;0;0;1.32715;0.0643;0.30531;2.2085695971599
576680;75;0.04302;1;0;0;0;0;0;0;0;0;0;0;0;0;0.32951;0.76403;0.2386;2.589924124878
576680;76;0.09549;0;1;0;0;0;0;0;0;0;0;0;0;0;0.51657;0.57639;0.17674;2.33516195815913
576680;77;0.0824;0;0;1;0;0;0;0;0;0;0;0;0;0;0.60688;0.43694;0.3274;2.46247999485956
576680;78;0.09192;0;0;0;1;0;0;0;0;0;0;0;0;0;0.94139;0.55706;0.33553;2.46828109933412
576680;79;0.0797;0;0;0;0;1;0;0;0;0;0;0;0;0;0.99787;0.65729;0.37965;2.59544255139558
576680;80;0.20007;0;0;0;0;0;1;0;0;0;0;0;0;0;2.00749;0.74962;0.43464;2.67838377202496
576680;81;0.12815;0;0;0;0;0;0;1;0;0;0;0;0;0;4.31476;0.23306;0.47495;2.97016136253366
576680;82;0.08293;0;0;0;0;0;0;0;1;0;0;0;0;0;1.75194;0.31954;0.27306;2.27266782455515
576680;83;0.13954;0;0;0;0;0;0;0;0;1;0;0;0;0;2.08611;0.42761;0.17563;1.76326578385536
576680;84;0.1143;0;0;0;0;0;0;0;0;0;1;0;0;0;2.77003;0.16161;0.02318;1.57983502537425
576680;85;0.2486;0;0;0;0;0;0;0;0;0;0;1;0;0;1.34992;0.31305;0.38311;2.25800212426531
576680;86;0.08859;0;0;0;0;0;0;0;0;0;0;0;1;0;0.76195;0.55152;0.30528;1.98210988178325
576680;87;0.08873;0;0;0;0;0;0;0;0;0;0;0;0;1;0.41189;0.82546;0.01959;1.66686479338695
577913;74;0.05373;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24609;0.5706;0.05422;0.365414229115553
577913;75;0.04213;1;0;0;0;0;0;0;0;0;0;0;0;0;0.12636;0.54147;0.06022;0.335348333912813
577913;76;0.15051;0;1;0;0;0;0;0;0;0;0;0;0;0;0.15573;0.43097;0.07348;0.329066370490055
577913;77;0.10693;0;0;1;0;0;0;0;0;0;0;0;0;0;0.4372;1.01672;0.1773;0.590073083487156
577913;78;0.13264;0;0;0;1;0;0;0;0;0;0;0;0;0;0.60953;1.46825;0.23475;0.878268886169024
577913;79;0.14349;0;0;0;0;1;0;0;0;0;0;0;0;0;0.81882;1.05425;0.18034;0.864087086374912
577913;80;0.3456;0;0;0;0;0;1;0;0;0;0;0;0;0;1.31119;0.57764;0.10132;0.509989347381043
577913;81;0.14526;0;0;0;0;0;0;1;0;0;0;0;0;0;0.96517;0.72127;0.1351;0.582724351742453
577913;82;0.10499;0;0;0;0;0;0;0;1;0;0;0;0;0;0.38415;0.4981;0.12367;0.434689415186818
577913;83;0.08517;0;0;0;0;0;0;0;0;1;0;0;0;0;0.24673;0.50604;0.05624;0.297930632585064
577913;84;0.12527;0;0;0;0;0;0;0;0;0;1;0;0;0;0.17681;0.51103;-0.00279;0.22759090502064
577913;85;0.03884;0;0;0;0;0;0;0;0;0;0;1;0;0;0.12796;0.53851;0.00098;0.232354283990934
577913;86;0.01223;0;0;0;0;0;0;0;0;0;0;0;1;0;0.1107;0.40603;-0.03819;0.122431189930669
577913;87;0.01514;0;0;0;0;0;0;0;0;0;0;0;0;1;0.08256;0.26451;-0.0434;0.170396025562268
578592;74;0.1378;0;0;0;0;0;0;0;0;0;0;0;0;0;4.16046;0;0.79813;2.78623165638106
578592;75;0.14337;1;0;0;0;0;0;0;0;0;0;0;0;0;2.34406;0;0.46516;2.09771793535342
578592;76;0.06489;0;1;0;0;0;0;0;0;0;0;0;0;0;3.17344;0;0.4411;1.77633955214451
578592;77;0.05447;0;0;1;0;0;0;0;0;0;0;0;0;0;2.92098;0;0.45016;1.69369261350504
578592;78;0.05165;0;0;0;1;0;0;0;0;0;0;0;0;0;2.1205;0;0.4401;1.68711592625198
578592;79;0.0476;0;0;0;0;1;0;0;0;0;0;0;0;0;1.60989;0;0.44351;1.70919875235897
578592;80;0.08367;0;0;0;0;0;1;0;0;0;0;0;0;0;1.59531;0;0.45749;1.77799320363273
578592;81;0.03421;0;0;0;0;0;0;1;0;0;0;0;0;0;1.37444;0;0.30067;1.38570943769867
578592;82;0.09801;0;0;0;0;0;0;0;1;0;0;0;0;0;1.41546;0;0.31699;1.64023117541356
578592;83;0.0584;0;0;0;0;0;0;0;0;1;0;0;0;0;1.85394;0.09978;0.30338;1.56634136360926
578592;84;0.06251;0;0;0;0;0;0;0;0;0;1;0;0;0;2.30862;0.10314;0.4486;1.93691331334259
578592;85;0.10276;0;0;0;0;0;0;0;0;0;0;1;0;0;1.94651;0.10428;0.46329;2.06073136823691
578592;86;0.07115;0;0;0;0;0;0;0;0;0;0;0;1;0;3.58211;0.11207;0.55768;2.31778063286998
578592;87;0.06871;0;0;0;0;0;0;0;0;0;0;0;0;1;3.20041;0.09834;0.43086;2.60489750108945
579780;74;0.08127;0;0;0;0;0;0;0;0;0;0;0;0;0;1.72001;0.25292;0.20501;2.03654725790918
579780;75;0.06368;1;0;0;0;0;0;0;0;0;0;0;0;0;0.95184;0.32192;0.19178;1.93512105470144
579780;76;0.05736;0;1;0;0;0;0;0;0;0;0;0;0;0;1.02048;0.29961;0.19036;1.77859126401032
579780;77;0.08293;0;0;1;0;0;0;0;0;0;0;0;0;0;1.00353;0.31903;0.20649;1.79467330905399
579780;78;0.06583;0;0;0;1;0;0;0;0;0;0;0;0;0;0.81706;0.3073;0.18118;1.82410756984532
579780;79;0.06699;0;0;0;0;1;0;0;0;0;0;0;0;0;0.6069;0.28477;0.19349;1.91206611035031
579780;80;0.08804;0;0;0;0;0;1;0;0;0;0;0;0;0;0.77199;0.25597;0.16934;1.70974035787562
579780;81;0.13043;0;0;0;0;0;0;1;0;0;0;0;0;0;0.64355;0.38657;0.12619;1.90182077726502
579780;82;0.0563;0;0;0;0;0;0;0;1;0;0;0;0;0;0.59228;0.26693;0.18856;1.90015269948112
579780;83;0.08913;0;0;0;0;0;0;0;0;1;0;0;0;0;0.81559;0.20037;0.20158;1.80148379848577
579780;84;0.0596;0;0;0;0;0;0;0;0;0;1;0;0;0;0.78166;0.17421;0.21423;1.78042973361587
579780;85;0.07514;0;0;0;0;0;0;0;0;0;0;1;0;0;0.68055;0.258;0.16004;1.50239192733624
579780;86;0.07253;0;0;0;0;0;0;0;0;0;0;0;1;0;0.69162;0.24371;0.14177;1.58823688859942
579780;87;0.06938;0;0;0;0;0;0;0;0;0;0;0;0;1;0.80295;0.24899;0.16078;1.75089877569116
580645;74;0.01566;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45812;0.28418;0.17463;1.3193573409142
580645;75;0.02597;1;0;0;0;0;0;0;0;0;0;0;0;0;0.38371;0.19432;0.19614;1.40137246032704
580645;76;0.0181;0;1;0;0;0;0;0;0;0;0;0;0;0;0.79097;0.16063;0.21425;1.41310598847078
580645;77;0.03073;0;0;1;0;0;0;0;0;0;0;0;0;0;0.94596;0.11921;0.24484;1.43124787259338
580645;78;0.04538;0;0;0;1;0;0;0;0;0;0;0;0;0;1.03528;0.08373;0.27707;1.47309868535522
580645;79;0.06114;0;0;0;0;1;0;0;0;0;0;0;0;0;1.18705;0.06686;0.30265;1.52207485743763
580645;80;0.02929;0;0;0;0;0;1;0;0;0;0;0;0;0;1.03405;0.03269;0.25547;1.29986434896626
580645;81;0.05085;0;0;0;0;0;0;1;0;0;0;0;0;0;1.60445;0.0268;0.28699;1.40292627338004
580645;82;0.05056;0;0;0;0;0;0;0;1;0;0;0;0;0;1.72619;0.02143;0.304;1.48743389184564
580645;83;0.05599;0;0;0;0;0;0;0;0;1;0;0;0;0;2.25574;0.01504;0.30307;1.43514753114221
580645;84;0.05188;0;0;0;0;0;0;0;0;0;1;0;0;0;2.4109;0.00454;0.3282;1.47479029120467
580645;85;0.05108;0;0;0;0;0;0;0;0;0;0;1;0;0;2.23932;0.00274;0.33875;1.45903977092317
580645;86;0.0368;0;0;0;0;0;0;0;0;0;0;0;1;0;2.53009;0.00155;0.35293;1.55952934587582
580645;87;0.04206;0;0;0;0;0;0;0;0;0;0;0;0;1;2.39456;0.00799;0.31947;1.36789703031863
582834;74;0.10577;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27926;0.33695;0.10499;1.33600735573059
582834;75;0.05498;1;0;0;0;0;0;0;0;0;0;0;0;0;0.16891;0.29656;0.15676;1.36394642824583
582834;76;0.05699;0;1;0;0;0;0;0;0;0;0;0;0;0;0.2229;0.31239;0.08989;1.04861057752579
582834;77;0.05479;0;0;1;0;0;0;0;0;0;0;0;0;0;0.33294;0.27216;0.13517;1.14057080393342
582834;78;0.05314;0;0;0;1;0;0;0;0;0;0;0;0;0;0.28247;0.27164;0.11882;1.06954398269966
582834;79;0.06177;0;0;0;0;1;0;0;0;0;0;0;0;0;0.28047;0.25719;0.12022;1.22356583371688
582834;80;0.10326;0;0;0;0;0;1;0;0;0;0;0;0;0;0.30971;0.22871;0.11966;1.23844107330889
582834;81;0.10069;0;0;0;0;0;0;1;0;0;0;0;0;0;0.27977;0.23272;0.0948;1.1067088130642
582834;82;0.04219;0;0;0;0;0;0;0;1;0;0;0;0;0;0.19725;0.29368;0.05028;0.936372235144237
582834;83;0.03001;0;0;0;0;0;0;0;0;1;0;0;0;0;0.15407;0.33921;0.00941;0.833873127792704
582834;84;0.06238;0;0;0;0;0;0;0;0;0;1;0;0;0;0.42274;0.28213;0.0606;0.859740361741966
582834;85;0.10368;0;0;0;0;0;0;0;0;0;0;1;0;0;0.38588;0.25474;0.11756;0.992853875648647
582834;86;0.09367;0;0;0;0;0;0;0;0;0;0;0;1;0;0.47992;0.23333;0.08403;0.954731563609899
582834;87;0.06537;0;0;0;0;0;0;0;0;0;0;0;0;1;0.55277;0.35563;0.10557;1.04005817113066
584404;74;0.14744;0;0;0;0;0;0;0;0;0;0;0;0;0;0.48568;0.16418;0.17004;0.880261672374082
584404;75;0.07348;1;0;0;0;0;0;0;0;0;0;0;0;0;0.3195;0.22618;0.12538;0.833464719478674
584404;76;0.05476;0;1;0;0;0;0;0;0;0;0;0;0;0;0.49161;0.21865;0.16908;0.868051978313455
584404;77;0.03362;0;0;1;0;0;0;0;0;0;0;0;0;0;0.58491;0.17123;0.14774;0.831624474729474
584404;78;0.02483;0;0;0;1;0;0;0;0;0;0;0;0;0;0.40851;0.14457;0.12803;0.849584044068205
584404;79;0.02761;0;0;0;0;1;0;0;0;0;0;0;0;0;0.49729;0.10769;0.14989;0.856538724439962
584404;80;0.09607;0;0;0;0;0;1;0;0;0;0;0;0;0;0.6049;0.11717;0.185;0.940425352616966
584404;81;0.08921;0;0;0;0;0;0;1;0;0;0;0;0;0;0.55919;0.10479;0.16243;0.909100204910273
584404;82;0.07798;0;0;0;0;0;0;0;1;0;0;0;0;0;0.60985;0.09617;0.15194;0.841921234068433
584404;83;0.09717;0;0;0;0;0;0;0;0;1;0;0;0;0;0.56366;0.13908;0.13852;0.824051662030245
584404;84;0.1389;0;0;0;0;0;0;0;0;0;1;0;0;0;0.62382;0.19016;0.12428;0.831161954769382
584404;85;0.1261;0;0;0;0;0;0;0;0;0;0;1;0;0;0.67462;0.23997;0.11458;0.835344494908096
584404;86;0.13591;0;0;0;0;0;0;0;0;0;0;0;1;0;0.7476;0.38424;0.09972;0.79600946799108
584404;87;0.10264;0;0;0;0;0;0;0;0;0;0;0;0;1;0.77975;0.39501;0.11083;0.847950548312121
584931;74;0.22538;0;0;0;0;0;0;0;0;0;0;0;0;0;7.68153;0.31764;0.27839;1.50404504038812
584931;75;0.01889;1;0;0;0;0;0;0;0;0;0;0;0;0;4.95465;0.2284;0.29287;2.64853439274709
584931;76;0.03525;0;1;0;0;0;0;0;0;0;0;0;0;0;6.3586;0.21733;-0.54902;2.21497026502341
584931;77;0.0958;0;0;1;0;0;0;0;0;0;0;0;0;0;6.22698;0.18961;0.11347;2.2133272817695
584931;78;0.09093;0;0;0;1;0;0;0;0;0;0;0;0;0;5.73786;0.57454;0.61163;4.52246610293413
584931;79;0.06804;0;0;0;0;1;0;0;0;0;0;0;0;0;3.1138;0.44891;0.48842;3.61088176583092
584931;80;0.07566;0;0;0;0;0;1;0;0;0;0;0;0;0;2.22082;0.77501;0.23591;3.72932116371934
584931;81;0.06473;0;0;0;0;0;0;1;0;0;0;0;0;0;11.01298;0.78993;-0.93734;4.84556456925596
584931;82;0.23902;0;0;0;0;0;0;0;1;0;0;0;0;0;3.22896;0.70694;-0.84837;2.83044161017274
584931;83;0.29443;0;0;0;0;0;0;0;0;1;0;0;0;0;3.3185;0.58619;-0.11619;2.89078064606838
584931;84;0.0656;0;0;0;0;0;0;0;0;0;1;0;0;0;1.62245;0.35491;-0.13209;1.98012559364379
584931;85;0.16563;0;0;0;0;0;0;0;0;0;0;1;0;0;1.32646;0.32348;0.0824;1.82718400061161
584931;86;0.06943;0;0;0;0;0;0;0;0;0;0;0;1;0;1.5739;0.40714;-0.02977;1.22889461189469
584931;87;0.15464;0;0;0;0;0;0;0;0;0;0;0;0;1;1.92893;0.12747;0.10832;1.5921454296358
585871;74;0.1013;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78433;0.07674;0.54693;2.12463641347367
585871;75;0.01967;1;0;0;0;0;0;0;0;0;0;0;0;0;0.39631;0.04992;0.44707;1.81951351754118
585871;76;0.03326;0;1;0;0;0;0;0;0;0;0;0;0;0;0.71564;0.04788;0.49667;2.00692951516632
585871;77;0.0252;0;0;1;0;0;0;0;0;0;0;0;0;0;0.91895;0.03541;0.56884;2.08408658208929
585871;78;0.08991;0;0;0;1;0;0;0;0;0;0;0;0;0;1.13335;0.02812;0.61021;2.22026947109808
585871;79;0.02358;0;0;0;0;1;0;0;0;0;0;0;0;0;0.93039;0.04881;0.49641;1.9654017707799
585871;80;0.03202;0;0;0;0;0;1;0;0;0;0;0;0;0;0.81265;0.03577;0.44575;2.00181661823362
585871;81;0.01866;0;0;0;0;0;0;1;0;0;0;0;0;0;0.58674;0.03223;0.43121;1.91475969246827
585871;82;0.02431;0;0;0;0;0;0;0;1;0;0;0;0;0;0.65803;0.02233;0.45904;2.01081710209799
585871;83;0.01597;0;0;0;0;0;0;0;0;1;0;0;0;0;0.73639;0.02277;0.41304;1.83038652069936
585871;84;0.09932;0;0;0;0;0;0;0;0;0;1;0;0;0;1.15284;0.01627;0.58173;2.36695555041984
585871;85;0.04219;0;0;0;0;0;0;0;0;0;0;1;0;0;1.08522;0.0288;0.54378;2.31310378035568
585871;86;0.05017;0;0;0;0;0;0;0;0;0;0;0;1;0;1.53337;0.02303;0.62156;2.56671765631409
585871;87;0.063;0;0;0;0;0;0;0;0;0;0;0;0;1;1.24603;0;0.67074;2.31553921096336
589331;74;0.15535;0;0;0;0;0;0;0;0;0;0;0;0;0;8.08049;0.03703;0.65389;1.52883461009935
589331;75;0.18198;1;0;0;0;0;0;0;0;0;0;0;0;0;4.72988;0.01991;0.54948;1.29782194686499
589331;76;0.09534;0;1;0;0;0;0;0;0;0;0;0;0;0;3.81647;0.21678;0.44478;1.08864933592126
589331;77;0.09748;0;0;1;0;0;0;0;0;0;0;0;0;0;3.18279;0.17635;0.41543;1.02935543497601
589331;78;0.07266;0;0;0;1;0;0;0;0;0;0;0;0;0;2.30619;0.14153;0.39193;0.948814478068496
589331;79;0.07801;0;0;0;0;1;0;0;0;0;0;0;0;0;2.38279;0.11903;0.37299;0.923784252094126
589331;80;0.09504;0;0;0;0;0;1;0;0;0;0;0;0;0;2.24132;0.10381;0.3913;0.982655447333388
589331;81;0.0999;0;0;0;0;0;0;1;0;0;0;0;0;0;2.34705;0.09166;0.3783;1.01301913316442
589331;82;0.08053;0;0;0;0;0;0;0;1;0;0;0;0;0;1.94138;0.09;0.31195;0.906598842506398
589331;83;0.07221;0;0;0;0;0;0;0;0;1;0;0;0;0;1.70748;0.11722;0.29818;0.835859883867655
589331;84;0.08858;0;0;0;0;0;0;0;0;0;1;0;0;0;1.57114;0.12036;0.28822;0.763121962421086
589331;85;0.05978;0;0;0;0;0;0;0;0;0;0;1;0;0;1.66919;0.05938;0.33266;0.876662846009454
589331;86;0.05551;0;0;0;0;0;0;0;0;0;0;0;1;0;2.4154;0.05827;0.36836;0.892323186142266
589331;87;0.06606;0;0;0;0;0;0;0;0;0;0;0;0;1;4.54981;0.057;0.47158;1.08838175160915
591520;74;0.09488;0;0;0;0;0;0;0;0;0;0;0;0;0;0.54951;0.19379;0.35582;2.28705795206972
591520;75;0.10062;1;0;0;0;0;0;0;0;0;0;0;0;0;0.41122;0.22408;0.38111;2.25802452567951
591520;76;0.06871;0;1;0;0;0;0;0;0;0;0;0;0;0;0.33911;0.18012;0.15005;1.88774319066148
591520;77;0.09202;0;0;1;0;0;0;0;0;0;0;0;0;0;0.26729;0.1309;0.13915;1.91243031071435
591520;78;0.10437;0;0;0;1;0;0;0;0;0;0;0;0;0;0.38097;0.30163;0.22959;2.29322909721736
591520;79;0.14181;0;0;0;0;1;0;0;0;0;0;0;0;0;0.31559;0.28119;0.2351;2.22059376366434
591520;80;0.07722;0;0;0;0;0;1;0;0;0;0;0;0;0;0.31524;0.34245;0.20329;2.04120995985328
591520;81;0.08348;0;0;0;0;0;0;1;0;0;0;0;0;0;0.53264;0.35286;0.17016;2.12004157875876
591520;82;0.14298;0;0;0;0;0;0;0;1;0;0;0;0;0;0.6629;0.31162;0.26451;1.94626608517741
591520;83;0.12345;0;0;0;0;0;0;0;0;1;0;0;0;0;0.60362;0.24064;0.27781;1.90076561806886
591520;84;0.1765;0;0;0;0;0;0;0;0;0;1;0;0;0;0.37266;0.2228;0.33154;2.09539347566433
591520;85;0.2117;0;0;0;0;0;0;0;0;0;0;1;0;0;0.49418;0.18961;0.42383;2.19039300451485
591520;86;0.13209;0;0;0;0;0;0;0;0;0;0;0;1;0;0.30071;0.141;0.40111;2.07958186957644
591520;87;0.12015;0;0;0;0;0;0;0;0;0;0;0;0;1;0.22769;0.11648;0.32465;2.10493913274615
591806;74;0.10152;0;0;0;0;0;0;0;0;0;0;0;0;0;0.48631;0.63216;0.29991;2.30409538646245
591806;75;0.0933;1;0;0;0;0;0;0;0;0;0;0;0;0;0.37458;0.63395;0.25979;3.10915785115115
591806;76;0.09837;0;1;0;0;0;0;0;0;0;0;0;0;0;0.52137;0.41372;0.1998;2.30286047282386
591806;77;0.21942;0;0;1;0;0;0;0;0;0;0;0;0;0;0.96808;0.37801;0.38873;2.31212570634727
591806;78;0.10169;0;0;0;1;0;0;0;0;0;0;0;0;0;0.78774;0.38099;0.26798;1.94989182430731
591806;79;0.06762;0;0;0;0;1;0;0;0;0;0;0;0;0;0.87099;0.23911;0.26437;2.02977723140505
591806;80;0.22935;0;0;0;0;0;1;0;0;0;0;0;0;0;1.27202;0.12567;0.31068;2.31635373498102
591806;81;0.14308;0;0;0;0;0;0;1;0;0;0;0;0;0;1.10325;0.08447;0.23477;2.30605854359586
591806;82;0.09488;0;0;0;0;0;0;0;1;0;0;0;0;0;1.13435;0.37443;0.19592;2.33587737344118
591806;83;0.07794;0;0;0;0;0;0;0;0;1;0;0;0;0;0.61627;0.27599;0.04558;1.94482600612339
591806;84;0.09078;0;0;0;0;0;0;0;0;0;1;0;0;0;0.70182;0.57815;-0.00518;2.16455288442152
591806;85;0.07732;0;0;0;0;0;0;0;0;0;0;1;0;0;0.76631;0.67999;0.26841;2.62702853890888
591806;86;0.04935;0;0;0;0;0;0;0;0;0;0;0;1;0;0.39146;0.712;0.03741;2.36638216638225
591806;87;0.07751;0;0;0;0;0;0;0;0;0;0;0;0;1;0.3229;0.02771;-0.16231;2.57377930535417
600544;74;0.12554;0;0;0;0;0;0;0;0;0;0;0;0;0;0.71578;0.58787;0.44519;2.46974747106305
600544;75;0.17065;1;0;0;0;0;0;0;0;0;0;0;0;0;0.38447;0.53765;0.4089;2.49913768949958
600544;76;0.20845;0;1;0;0;0;0;0;0;0;0;0;0;0;0.47644;0.43067;0.3222;2.07240229454495
600544;77;0.25691;0;0;1;0;0;0;0;0;0;0;0;0;0;0.54677;0.63644;0.27952;1.92569229324628
600544;78;0.14867;0;0;0;1;0;0;0;0;0;0;0;0;0;0.90964;0.57313;0.26772;1.87222311350619
600544;79;0.25558;0;0;0;0;1;0;0;0;0;0;0;0;0;0.61123;0.47355;0.31509;2.12000550452236
600544;80;0.25754;0;0;0;0;0;1;0;0;0;0;0;0;0;0.62143;0.5497;0.33418;2.25819483653472
600544;81;0.16594;0;0;0;0;0;0;1;0;0;0;0;0;0;0.98979;0.51604;0.27942;1.85100493591571
600544;82;0.07035;0;0;0;0;0;0;0;1;0;0;0;0;0;0.93473;0.44523;0.27729;1.75153898907111
600544;83;0.09404;0;0;0;0;0;0;0;0;1;0;0;0;0;1.5659;0.42137;0.29663;1.76284649183273
600544;84;0.17165;0;0;0;0;0;0;0;0;0;1;0;0;0;1.87432;0.35995;0.42685;2.12634306899327
600544;85;0.09653;0;0;0;0;0;0;0;0;0;0;1;0;0;2.90209;0.29981;0.5198;2.3202997321216
600544;86;0.14268;0;0;0;0;0;0;0;0;0;0;0;1;0;3.31975;0.27649;0.51525;2.66140231461552
600544;87;0.14995;0;0;0;0;0;0;0;0;0;0;0;0;1;2.12986;0.19312;0.45069;2.3903949200504
602108;74;0.03635;0;0;0;0;0;0;0;0;0;0;0;0;0;0.70097;0.02236;0.24719;1.85301689729559
602108;75;0.16208;1;0;0;0;0;0;0;0;0;0;0;0;0;0.35562;0.03319;0.23084;1.80586600810723
602108;76;0.12305;0;1;0;0;0;0;0;0;0;0;0;0;0;0.61063;0.20709;0.18871;1.72009556422832
602108;77;0.05215;0;0;1;0;0;0;0;0;0;0;0;0;0;0.64526;0.18516;0.20447;1.61011173236044
602108;78;0.04519;0;0;0;1;0;0;0;0;0;0;0;0;0;0.42986;0.40671;0.1611;1.63955944332743
602108;79;0.08822;0;0;0;0;1;0;0;0;0;0;0;0;0;0.68271;0.44038;0.196;1.91164172399942
602108;80;0.06028;0;0;0;0;0;1;0;0;0;0;0;0;0;0.74592;0.29919;0.25055;1.58506436286008
602108;81;0.05985;0;0;0;0;0;0;1;0;0;0;0;0;0;0.86838;0.2534;0.2426;1.65314905032548
602108;82;0.06737;0;0;0;0;0;0;0;1;0;0;0;0;0;0.86595;0.24507;0.28106;1.74245264634812
602108;83;0.06067;0;0;0;0;0;0;0;0;1;0;0;0;0;1.43793;0.23282;0.31469;1.80143785457068
602108;84;0.13647;0;0;0;0;0;0;0;0;0;1;0;0;0;1.48757;0.30476;0.20693;1.30273682293452
602108;85;0.15683;0;0;0;0;0;0;0;0;0;0;1;0;0;0.9717;0.31241;0.2274;1.35270293666589
602108;86;0.08463;0;0;0;0;0;0;0;0;0;0;0;1;0;0.67403;0.74921;0.15483;1.20261644999903
602108;87;0.07088;0;0;0;0;0;0;0;0;0;0;0;0;1;0.71387;0.68919;0.21688;1.81349617001049
602720;74;0.07205;0;0;0;0;0;0;0;0;0;0;0;0;0;0.60535;0.20388;0.20235;2.27844652904189
602720;75;0.08362;1;0;0;0;0;0;0;0;0;0;0;0;0;0.29483;0.18465;0.17678;2.10713914798255
602720;76;0.12823;0;1;0;0;0;0;0;0;0;0;0;0;0;0.51709;0.17773;0.27951;2.22521874702317
602720;77;0.11632;0;0;1;0;0;0;0;0;0;0;0;0;0;0.56539;0.21236;0.25203;1.96339496060876
602720;78;0.07205;0;0;0;1;0;0;0;0;0;0;0;0;0;0.67535;0.18247;0.25256;1.76325700568383
602720;79;0.05978;0;0;0;0;1;0;0;0;0;0;0;0;0;0.65249;0.18856;0.26501;1.90813768684049
602720;80;0.0749;0;0;0;0;0;1;0;0;0;0;0;0;0;0.95929;0.20367;0.2703;1.92090796229121
602720;81;0.10668;0;0;0;0;0;0;1;0;0;0;0;0;0;1.35843;0.18564;0.24426;1.87822279669403
602720;82;0.07071;0;0;0;0;0;0;0;1;0;0;0;0;0;1.07321;0.16663;0.26824;1.90141179333731
602720;83;0.07637;0;0;0;0;0;0;0;0;1;0;0;0;0;0.94355;0.13745;0.2753;1.82300845133365
602720;84;0.12338;0;0;0;0;0;0;0;0;0;1;0;0;0;0.89056;0.11294;0.19741;1.69045391040765
602720;85;0.21217;0;0;0;0;0;0;0;0;0;0;1;0;0;0.90732;0.10069;0.32809;1.99901718887512
602720;86;0.12721;0;0;0;0;0;0;0;0;0;0;0;1;0;1.08027;0.12949;0.25273;1.52936865151184
602720;87;0.07226;0;0;0;0;0;0;0;0;0;0;0;0;1;0.85059;0.15358;0.22625;1.42850887629554
604059;74;0.16469;0;0;0;0;0;0;0;0;0;0;0;0;0;4.84925;0.06618;0.43784;1.40066341714854
604059;75;0.12375;1;0;0;0;0;0;0;0;0;0;0;0;0;2.0502;0.05309;0.32854;1.15536001099594
